parentised_smiles	ID	class_label
Brc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1	chembl_54528	POSITIVE
C(C1CC1)N1CCc2c(Cc3ccccc3CC1)[nH]c1ccccc21	chembl_54039	POSITIVE
C(CN1CCCC1)Oc1ccccc1Cc1ccccc1	chembl_54675	POSITIVE
C(CN1CCCCC1)Oc1ccccc1Cc1ccccc1	chembl_53825	POSITIVE
C(CN1CCN(CC1)c1ccccc1)Oc1ccccc1Cc1ccccc1	chembl_54691	NEGATIVE
C(CN1CCOCC1)Oc1ccccc1Cc1ccccc1	chembl_53943	POSITIVE
C(COc1ccccc1Cc1ccccc1)CN1CCCC1	chembl_54317	POSITIVE
C(Cc1ccc2NCNc2c1)N1CCN(CC1)c1cccc2ccccc12	chembl_53942	NEGATIVE
C(Cc1ccc2n[nH]nc2c1)N1CCN(CC1)c1cccc2ccccc12	chembl_54196	NEGATIVE
C(Cc1ccc2nc[nH]c2c1)N1CCN(CC1)c1cccc2ccccc12	chembl_53662	NEGATIVE
C1Cc2[nH]c3ccccc3c2C2N1CCc1ccccc21	chembl_54482	NEGATIVE
C1Cc2ccccc2C2N1CCc1cccc3[nH]cc2c13	chembl_54079	NEGATIVE
C1Oc2cc3C[C@@H]4N(CCc5cc6OCOc6cc45)Cc3cc2O1	chembl_53747	POSITIVE
CC(=C)c1cccnc1Oc1ccc(c(C)c1)-c1c(C)c(=O)[nH]c(=O)n1C	chembl_54100	POSITIVE
CC(=O)N1CCC(CC1)c1ccc(cc1)-c1cc(cc2cc(ccc12)-c1ccc(cc1)C(F)(F)F)C(O)=O	chembl_11464	NEGATIVE
CC(C)(C)CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12	chembl_53926	POSITIVE
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)N[C@H]2C[C@@H](C2)C(O)=O)c2ccccc12	chembl_7546	POSITIVE
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc([C@H]2C1)c34	chembl_54412	POSITIVE
CC(C)(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc([C@H]2C1)c34	chembl_54315	POSITIVE
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34	chembl_54700	POSITIVE
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	chembl_5132	NEGATIVE
CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	chembl_13130	NEGATIVE
CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N	chembl_54532	NEGATIVE
CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1	chembl_53760	NEGATIVE
CC(C)(C)n1nccc1-c1ccc(Oc2nccc3occc23)cc1	chembl_54099	NEGATIVE
CC(C)CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12	chembl_54407	POSITIVE
