parentised_smiles	ID	class_label
Brc1ccc(cc1)S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1	chembl_66380	POSITIVE
C(CN1CCCCC1)C#Cc1c2CCCCCc2nc2ccccc12	chembl_66778	NEGATIVE
C(CNc1c2CCCCCc2nc2ccccc12)CN1CCCC1	chembl_66652	NEGATIVE
C(COc1ccc(Nc2ccccc2)cc1)CN1CCN(CC1)c1ccncc1	chembl_65916	NEGATIVE
C(COc1ccc(Oc2ccccc2)cc1)CN1CCN(CC1)c1ccncc1	chembl_66220	NEGATIVE
C(Cc1ccccc1)N[C@@H]1C2C3CC4C5CC(C2C35)C14	chembl_12118	NEGATIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)C12C3C4C5C3C1C5C24	chembl_13158	NEGATIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccc2OCOc2c1	chembl_13083	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccccc1	chembl_12366	NEGATIVE
C(Oc1cc(COc2ccccc2)on1)[C@@H]1CCCN1	chembl_66912	NEGATIVE
CC(=C)CN1CCN(CC1)c1ccc2CCN(Cc2c1)C(=O)OCc1ccccc1	chembl_12624	POSITIVE
CC(=O)N1CCN(CC1)c1ccc(OCC2COC(Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1	chembl_208	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)[C@@H](CO)NC(=O)OC(C)(C)C)cc1	chembl_66849	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)[C@@H](N)CO)cc1	chembl_66122	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)cc1	chembl_66377	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2ccc(cc2)C#N)cc1	chembl_66593	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2cccnc2)cc1	chembl_66710	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2cnccn2)cc1	chembl_66211	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2csc(n2)-c2cccnc2)cc1	chembl_66103	NEGATIVE
CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NS(=O)(=O)c2ccc(cc2)C#N)cc1	chembl_66298	POSITIVE
CC(=O)c1ccc(OCCCN2CC[C@H](N)C2)cc1	chembl_66557	NEGATIVE
CC(C)(C)CCNc1cc(N[C@H]2CCNC2)ncn1	chembl_67017	NEGATIVE
CC(C)(C)C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_66076	NEGATIVE
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)N[C@H]2C[C@@H](C2)C(O)=O)c2ccccc12	chembl_7546	POSITIVE
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_66824	NEGATIVE
CC(C)(C)OC(=O)NCCCCCCn1cc(CCCCN2CCC(CC2)c2ccc(cc2)-c2cc(cc3cc(ccc23)-c2ccc(cc2)C(F)(F)F)C(O)=O)nn1	chembl_13065	POSITIVE
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_66589	NEGATIVE
CC(C)(C)OC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_65871	NEGATIVE
CC(C)(C)[C@@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_66718	NEGATIVE
CC(C)(C)c1ccc(cc1)-c1nc2c(cccc2[nH]1)N1CCN(Cc2ccc3nccnc3c2)CC1	chembl_66896	POSITIVE
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	chembl_5132	POSITIVE
CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1	chembl_66032	POSITIVE
CC(C)C(CNC(=O)\N=C(/N)NCCCc1sc(N)nc1C)c1ccccc1	chembl_66069	POSITIVE
CC(C)C(NC(=O)\N=C(/N)NCCCc1sc(N)nc1C)c1ccccc1	chembl_66672	POSITIVE
CC(C)Cn1cnc2c(N)nc3ccccc3c12	chembl_6971	POSITIVE
CC(C)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1	chembl_66857	NEGATIVE
