parentised_smiles	ID	class_label
Brc1ccc(NC(=O)c2c(\N=C\c3ccco3)c(C#N)c3CCCn23)cc1	chembl_110440	NEGATIVE
Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1	chembl_110177	NEGATIVE
Brc1ccc(OCCOc2nc3ccccc3s2)cc1	chembl_110720	NEGATIVE
Brc1ccc(cc1)C(=O)\C=C\C1=Cc2ccccc2OC1	chembl_110622	NEGATIVE
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1cccc(n1)C(=O)NS(=O)(=O)c1ccc(Br)cc1	chembl_111491	NEGATIVE
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1cccnc1	chembl_111432	NEGATIVE
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1ccncc1	chembl_111240	NEGATIVE
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1cncc(c1)C(=O)NS(=O)(=O)c1ccc(Br)cc1	chembl_111487	NEGATIVE
Brc1ccc(cc1)S1=NS(=O)(=O)c2cc(ccc12)N(=O)=O	chembl_110200	NEGATIVE
Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1	chembl_111631	NEGATIVE
C(C1=NO[C@@H]2CCCC[C@@H]2[C@H]1c1ccccc1)n1c2ccccc2c2ccccc12	chembl_111002	NEGATIVE
C(Oc1ccc(cc1)-c1nn(cc1-c1cc(no1)-c1ccccc1)-c1ccccc1)c1ccccc1	chembl_110475	NEGATIVE
C(Sc1nc2ccccc2o1)c1cn(nn1)-c1cccnc1	chembl_111032	NEGATIVE
C1CCc2c(C1)c(nn2-c1ccccc1)-c1ccccc1	chembl_111441	POSITIVE
C1CCc2c(CC1)n(nc2-c1ccccc1)-c1ccccc1	chembl_111112	POSITIVE
CC(=O)C(=C(/N)c1ccco1)\c1ccccc1	chembl_110164	NEGATIVE
CC(=O)NCCc1ccc(O)c(O)c1	chembl_111540	NEGATIVE
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1	chembl_88703	NEGATIVE
