parentised_smiles	ID	class_label
Brc1ccc(cc1)C(=O)N(C1CCN(Cc2ccccc2)CC1)c1ccccc1	chembl_28535	POSITIVE
Brc1ccc(cc1)N(C1CCN(Cc2ccccc2)CC1)C(=O)C1CCC1	chembl_28768	POSITIVE
Brc1ccc(cc1)N(C1CCN(Cc2ccccc2)CC1)C(=O)c1ccc(s1)N(=O)=O	chembl_28910	POSITIVE
Brc1ccc(cc1)N(C1CCN(Cc2ccccc2)CC1)C(=O)c1ccccc1	chembl_28980	POSITIVE
Brc1ccc(cc1)N(C1CCN(Cc2ccccc2)CC1)C(=O)c1cccs1	chembl_28704	POSITIVE
C#CCC#CCC#CCO\N=C1/CN2CCC1C2	chembl_28327	NEGATIVE
C#CCC#CCO\N=C1/CN2CCC1C2	chembl_28173	NEGATIVE
C#CCCO\N=C1/CN2CCC1C2	chembl_27178	NEGATIVE
C#CCO\N=C1/CN2CCC1C2	chembl_26456	NEGATIVE
C#C\C=C\CO\N=C1/CN2CCC1C2	chembl_27792	NEGATIVE
C(C1CCCCC1)N1C2CCC1CC2	chembl_27537	NEGATIVE
C(C1CCOCC1)N1C[C@@H]2C[C@H](C[C@@H]2C1)Nc1ccc(nn1)-c1ccccc1	chembl_28580	NEGATIVE
C(Cc1ccccc1)N[C@@H]1C2C3CC4C5CC(C2C35)C14	chembl_12118	NEGATIVE
C(Cc1ccccn1)N[C@@H]1C2C3CC4C5CC(C2C35)C14	chembl_10616	NEGATIVE
C(N1C2CC3CC(C2)CC1C3)c1ccccc1	chembl_28514	NEGATIVE
C(N1C2CCC1CC2)C12C3C4C5C3C1C5C24	chembl_13094	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)C12C3C4C5C3C1C5C24	chembl_13158	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)C1CCCCC1	chembl_13136	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccc2OCOc2c1	chembl_13083	NEGATIVE
C(OC1CCCNC1)c1cccnc1	chembl_27211	NEGATIVE
C(OC1CCNC1)c1nccs1	chembl_27526	NEGATIVE
C(OCc1cccnc1)C1CCNC1	chembl_26947	NEGATIVE
C(O[C@@H]1CN2CCC1CC2)[C@@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_27013	POSITIVE
C(O[C@@H]1CN2CCC1CC2)[C@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_27488	POSITIVE
