parentised_smiles	ID	class_label
Brc1cc(CO\N=C2/CN3CCC2C3)on1	chembl_28293	NEGATIVE
Brc1cc(CO\N=C2/CN3CCC2CC3)on1	chembl_26962	POSITIVE
Brc1cc(CO\N=C\C2CN3CCC2C3)on1	chembl_27958	NEGATIVE
Brc1cc(CO\N=C\C2CN3CCC2CC3)on1	chembl_27682	NEGATIVE
Brc1ccc(CN2CCC(CC2)C2(CCC(=O)NC2=O)c2ccccc2)cc1	chembl_26145	NEGATIVE
Brc1ccc(CN2CCC(CC2)C2(CCCN(C2)C(=O)Nc2ccccc2)c2ccccc2)cc1	chembl_27483	NEGATIVE
Brc1ccc(nc1)N1CCN(CC1)C(=O)CCNS(=O)(=O)c1cccc2ncccc12	chembl_27885	NEGATIVE
Brc1ccc(nc1)N1CCN(CC1)C(=O)CCNS(=O)(=O)c1cccc2nonc12	chembl_27114	NEGATIVE
Brc1ccc(nc1)N1CCN(CC1)C(=O)CCNS(=O)(=O)c1cccc2nsnc12	chembl_27887	POSITIVE
C#CCC#CCC#CCO\N=C1/CN2CCC1C2	chembl_28327	NEGATIVE
C#CCC#CCO\N=C1/CN2CCC1C2	chembl_28173	NEGATIVE
C#CCCO\N=C1/CN2CCC1C2	chembl_27178	NEGATIVE
C#CCO\N=C1/CN2CCC1C2	chembl_26456	NEGATIVE
C#C\C=C\CO\N=C1/CN2CCC1C2	chembl_27792	NEGATIVE
C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1	chembl_89	NEGATIVE
C(C1CCCCC1)N1C2CCC1CC2	chembl_27537	NEGATIVE
C(Cn1c(nc2ccccc12)C1CCCNC1)Oc1ccccc1	chembl_26267	POSITIVE
C(N1C2CCC1CC2)C12C3C4C5C3C1C5C24	chembl_13094	NEGATIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)C12C3C4C5C3C1C5C24	chembl_13158	NEGATIVE
C(OC1CCCNC1)c1cccnc1	chembl_27211	NEGATIVE
C(OC1CCNC1)c1nccs1	chembl_27526	NEGATIVE
C(OCc1cccnc1)C1CCNC1	chembl_26947	NEGATIVE
C(O[C@@H]1CN2CCC1CC2)[C@@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_27013	POSITIVE
C(O[C@@H]1CN2CCC1CC2)[C@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_27488	POSITIVE
C(O[C@H]1CN2CCC1CC2)[C@@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_26193	POSITIVE
C(O[C@H]1CN2CCC1CC2)[C@H]1COCC(O1)(c1ccccc1)c1ccccc1	chembl_28054	POSITIVE
C(O\N=C1/CN2CCC1C2)C#Cc1ccccc1	chembl_27250	NEGATIVE
C(O\N=C1/CN2CCC1C2)C#Cc1cccs1	chembl_27270	NEGATIVE
C(O\N=C1/CN2CCC1C2)C#Cc1ccsc1	chembl_28169	NEGATIVE
C(Oc1cc(on1)-c1ccccc1)C#CCN1CCCC1	chembl_26985	NEGATIVE
C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1	chembl_116	NEGATIVE
C(c1ccccc1)c1ncc2CCNCCc2n1	chembl_26230	POSITIVE
C1C(Oc2ccccc12)C1CN2CCC1CC2	chembl_27814	POSITIVE
C1CC(C1)O\N=C1/CN2CCC1C2	chembl_28291	NEGATIVE
C1CN2CC1[C@@H](C2)Oc1cnccn1	chembl_26297	NEGATIVE
