parentised_smiles	ID	class_label
Brc1cc(CS(=O)C(c2ccccc2)c2ccccc2)cs1	chembl_115665	NEGATIVE
Brc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc2ccc(Br)cc2)cc1	chembl_117594	POSITIVE
Brc1ccc(cc1)C(c1ccccc1)S(=O)Cc1cccs1	chembl_117324	NEGATIVE
Brc1ccc(cc1)C(c1ccccc1)S(=O)Cc1cscn1	chembl_117436	POSITIVE
Brc1ccc(cc1)C1=C(C2CCC(C1)S2)c1cc(no1)-c1ccccc1	chembl_117727	POSITIVE
Brc1ccc(cc1)C1CC2CCC3C1C(=C)CN23	chembl_116831	POSITIVE
Brc1ccc(cc1)N1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1	chembl_114904	POSITIVE
Brc1ccc(cc1)[C@@H](c1ccccc1)[S@@](=O)Cc1cncs1	chembl_116272	NEGATIVE
Brc1ccc(cc1)[C@@H](c1ccccc1)[S@@](=O)Cc1cscn1	chembl_117832	POSITIVE
Brc1ccc(cc1)[C@@H](c1ccccc1)[S@](=O)Cc1cccs1	chembl_117864	POSITIVE
Brc1ccc(cc1)[C@@H](c1ccccc1)[S@](=O)Cc1cncs1	chembl_115146	NEGATIVE
Brc1ccc(cc1)[C@@H](c1ccccc1)[S@](=O)Cc1cscn1	chembl_117201	POSITIVE
Brc1ccc(cc1)[C@@H]1CC2CCC(S2)C1c1cc(no1)-c1ccccc1	chembl_117818	POSITIVE
Brc1ccc(cc1)[C@H](c1ccccc1)[S@@](=O)Cc1cccs1	chembl_117538	NEGATIVE
Brc1ccc(cc1)[C@H](c1ccccc1)[S@@](=O)Cc1cncs1	chembl_117782	POSITIVE
Brc1ccc(cc1)[C@H](c1ccccc1)[S@@](=O)Cc1cscn1	chembl_115394	POSITIVE
Brc1ccc(cc1)[C@H](c1ccccc1)[S@](=O)Cc1cncs1	chembl_117304	NEGATIVE
Brc1ccc(cc1)[C@H](c1ccccc1)[S@](=O)Cc1cscn1	chembl_117664	NEGATIVE
Brc1ccc2[nH]cc(CCN(CC=C)CC=C)c2c1	chembl_11166	POSITIVE
Brc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1	chembl_116460	POSITIVE
Brc1cccc(c1)C(=O)N1c2ccccc2Sc2ccccc12	chembl_117691	POSITIVE
Brc1csc(CS(=O)C(c2ccccc2)c2ccccc2)c1	chembl_117582	NEGATIVE
Brc1sccc1CS(=O)C(c1ccccc1)c1ccccc1	chembl_117572	NEGATIVE
C#Cc1ccc(cc1)C1CN2CCCC2c2ccccc12	chembl_114730	POSITIVE
C#Cc1ccc(cc1)[C@@H]1CN2CCC[C@@H]2c2ccccc12	chembl_115497	POSITIVE
C#Cc1ccc(cc1)[C@H]1CN2CCC[C@H]2c2ccccc12	chembl_116353	POSITIVE
C(C(N1CCNCC1)c1ccccc1)c1ccccc1OC1CC1	chembl_85082	POSITIVE
C(C(c1ccccc1)c1ccncc1)c1ccccc1	chembl_116457	POSITIVE
C(C1CCCCC1)C1CNCCN1c1ccc2n[nH]cc2c1	chembl_116336	POSITIVE
C(C1CCOCC1)C1CNCCN1c1ccc2n[nH]cc2c1	chembl_114878	POSITIVE
C(C1CCOCC1)N(C1CCNCC1)c1ccc2[nH]ccc2c1	chembl_117279	POSITIVE
C(C1CCOCC1)[C@@H]1CNCCN1c1ccc2n[nH]cc2c1	chembl_115537	POSITIVE
C(C1CCOCC1)[C@H]1CNCCN1c1ccc2n[nH]cc2c1	chembl_115335	POSITIVE
C(C1CNC1)N(Cc1ccc2ccccc2c1)c1ccccc1	chembl_114876	POSITIVE
C(C1CNCCN1c1ccc2[nH]ccc2c1)c1ccccc1	chembl_115648	POSITIVE
C(C1CNCCN1c1ccc2n[nH]cc2c1)c1ccccc1	chembl_115647	POSITIVE
C(C1CNCCN1c1ccccc1)c1ccccc1	chembl_116427	POSITIVE
C(C1CNCCN1c1cnc2[nH]ccc2c1)c1ccccc1	chembl_114712	POSITIVE
C(CC1(CCNC1)c1ccc2[nH]ccc2c1)c1ccccc1	chembl_116959	POSITIVE
C(CCn1nnnc1C(c1ccccc1)c1ccccc1)CN1CCC(Cc2ccccc2)CC1	chembl_116005	POSITIVE
C(CCn1nnnc1C(c1ccccc1)c1ccccc1)CN1CCN(CCCc2ccccc2)CC1	chembl_115745	POSITIVE
C(CCn1nnnc1C(c1ccccc1)c1ccccc1)CN1CCN(CCc2ccccc2)CC1	chembl_116598	POSITIVE
C(CCn1nnnc1C(c1ccccc1)c1ccccc1)CN1CCN(C\C=C\c2ccccc2)CC1	chembl_116088	NEGATIVE
C(CCn1nnnc1C(c1ccccc1)c1ccccc1)CN1CCN(Cc2ccccc2)CC1	chembl_116320	POSITIVE
C(CN1CCC(CC1)c1ccccc1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116046	POSITIVE
C(CN1CCC(Cc2ccccc2)=CC1)C(N1CCCC1)c1csc2ccccc12	chembl_116173	POSITIVE
C(CN1CCC(Cc2ccccc2)=CC1)C(N1CCOCC1)c1csc2ccccc12	chembl_117749	POSITIVE
C(CN1CCC(Cc2ccccc2)CC1)Cn1nnnc1-c1cccc2ccccc12	chembl_116882	NEGATIVE
C(CN1CCC(Cc2ccccc2)CC1)Cn1nnnc1-c1ccccc1	chembl_115187	NEGATIVE
C(CN1CCC(Cc2ccccc2)CC1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_114852	POSITIVE
C(CN1CCCC(CNCCOC(c2ccccc2)c2ccccc2)C1)Cc1ccccc1	chembl_115042	POSITIVE
C(CN1CCN(CC1)c1ccccc1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116220	POSITIVE
C(CN1CCN(CC1)c1ccccn1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116204	POSITIVE
C(CN1CCN(CC1)c1ncccn1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_115948	POSITIVE
C(CN1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1	chembl_114744	POSITIVE
C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1	chembl_115473	POSITIVE
C(CN1CCN(CCc2ccccc2)CC1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116679	POSITIVE
C(CN1CCN(CCn2nnnc2C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1	chembl_116538	POSITIVE
C(CN1CCN(C\C=C\c2ccccc2)CC1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116728	POSITIVE
C(CN1CCN(Cc2ccccc2)CC1)Cn1nnnc1C(c1ccccc1)c1ccccc1	chembl_116796	POSITIVE
C(CNC1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1	chembl_115613	POSITIVE
C(CNCC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1)Cc1ccccc1	chembl_117077	POSITIVE
C(COC(c1ccccc1)c1ccccc1)NC1CCN(Cc2ccccc2)CC1	chembl_115804	POSITIVE
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c1cccnc1)CN1CCCCC1	chembl_68176	POSITIVE
C(Cc1ccccc1)C(Cc1ccccc1)N1CCNCC1	chembl_115801	POSITIVE
C(Cc1ccccc1)C1CNCCN1c1ccc2n[nH]cc2c1	chembl_114702	POSITIVE
C(Cc1ccccc1)N(C1CCNCC1)c1ccc2[nH]ccc2c1	chembl_116631	POSITIVE
C(Cc1ccccc1)N1CCCC1	chembl_117474	POSITIVE
C(Cc1ccccc1)N1CCN(CCn2nnnc2C(c2ccccc2)c2ccccc2)CC1	chembl_114704	POSITIVE
C(Cc1ccccc1)N[C@@H]1C2C3CC4C5CC(C2C35)C14	chembl_12118	POSITIVE
C(Cc1ccccn1)N[C@@H]1C2C3CC4C5CC(C2C35)C14	chembl_10616	POSITIVE
C(Cn1nnnc1C(c1ccccc1)c1ccccc1)N1CCC(Cc2ccccc2)CC1	chembl_116444	POSITIVE
C(Cn1nnnc1C(c1ccccc1)c1ccccc1)N1CCN(C\C=C\c2ccccc2)CC1	chembl_116453	POSITIVE
C(Cn1nnnc1C(c1ccccc1)c1ccccc1)N1CCN(Cc2ccccc2)CC1	chembl_116003	POSITIVE
C(N(C1CCC1)C1CCNCC1)c1ccc2ccccc2c1	chembl_115103	POSITIVE
C(N(C1CCCNC1)c1ccc2[nH]ccc2c1)c1ccccc1	chembl_116895	POSITIVE
C(N(C1CCNC1)c1ccc2[nH]ccc2c1)c1ccccc1	chembl_114857	POSITIVE
C(N(C1CCNCC1)c1ccc2[nH]ccc2c1)c1ccccc1	chembl_117151	POSITIVE
C(N(C1CCNCC1)c1ccc2n[nH]cc2c1)c1ccccc1	chembl_115943	POSITIVE
C(N(C1CCNCC1)c1ccc2sccc2c1)c1ccccc1	chembl_116069	POSITIVE
C(N(C1CCNCC1)c1ncccn1)c1ccc2ccccc2c1	chembl_116599	POSITIVE
C(N(C1CNC1)C1CCCCC1)c1ccc2ccccc2c1	chembl_115980	POSITIVE
C(N(C1CNC1)c1ccccc1)c1ccc2ccccc2c1	chembl_44236	POSITIVE
C(N(Cc1ccc2ccccc2c1)C1CNC1)c1ccccc1	chembl_115327	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)C12C3C4C5C3C1C5C24	chembl_13158	POSITIVE
C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccccc1	chembl_12366	NEGATIVE
C(N[C@H]1CCNC1)c1ccccc1-c1ccccc1	chembl_116384	POSITIVE
C(OC(C1CNC1)c1ccccc1)c1ccccc1	chembl_116669	POSITIVE
C(OC1CCNCC1)c1ccc2ccccc2c1	chembl_116331	POSITIVE
C(O[C@@H]1CCNC1)c1ccc2ccccc2c1	chembl_84868	NEGATIVE
C(O[C@H]1CCNC1)c1ccc2ccccc2c1	chembl_80380	NEGATIVE
C(Oc1cc(COc2ccccc2)on1)[C@@H]1CCCN1	chembl_66912	POSITIVE
C(Oc1cc(COc2ccccc2)on1)[C@@H]1CCN1	chembl_76098	POSITIVE
C(Oc1ccc2ccccc2c1)C1CCNC1	chembl_115260	POSITIVE
C(Oc1ccccc1)c1cc(no1)N1CCNCC1	chembl_117289	POSITIVE
C(Oc1ccccc1)c1ccccc1C1CCNCC1	chembl_116340	POSITIVE
C(Oc1ccccc1)c1ccccc1N1CCNCC1	chembl_71660	POSITIVE
C(Oc1ccccc1C1CCNCC1)c1ccccc1	chembl_72209	POSITIVE
C(Oc1ccccc1CC(N1CCNCC1)c1ccccc1)C1CC1	chembl_79593	POSITIVE
C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1	chembl_116	POSITIVE
C(c1ccccc1)C1(CCNC1)c1c[nH]c2ccccc12	chembl_117249	POSITIVE
C(c1ccccc1)C1(CCNC1)c1ccc2[nH]ccc2c1	chembl_80354	POSITIVE
C(c1ccccc1)C1(CCNC1)c1ccc2cc[nH]c2c1	chembl_116115	POSITIVE
C(c1ccccc1)C1(CCNC1)c1ccc2n[nH]cc2c1	chembl_117190	POSITIVE
C(c1ccccc1)C1(CCNC1)c1ccc2sccc2c1	chembl_80749	POSITIVE
C(c1ccccc1)C1(CCNC1)c1cnc2[nH]ccc2c1	chembl_116623	POSITIVE
C(c1ccccn1)C1(CCNC1)c1ccc2[nH]ccc2c1	chembl_114864	POSITIVE
C1C2CNC[C@]12c1ccc2ccccc2c1	chembl_116448	POSITIVE
C1CC(CCN1)C(Oc1cccc2ccccc12)c1ccccc1	chembl_115392	POSITIVE
C1CC(CCN1)c1ccccc1Oc1ccccc1	chembl_71033	POSITIVE
C1CC(CCN1)c1cccnc1Oc1ccccc1	chembl_73408	NEGATIVE
C1CC2OC1CC(=C2)c1ccc2ccccc2c1	chembl_117562	POSITIVE
C1CC2OC1CC(=C2)c1cccc2ccccc12	chembl_117354	POSITIVE
C1CC2SC1C[C@@H](C2c1cc(no1)-c1ccccc1)c1ccccc1	chembl_117790	POSITIVE
C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1	chembl_50615	POSITIVE
C1CN(C(CN1)c1ccccc1)c1ccc2n[nH]cc2c1	chembl_115330	POSITIVE
C1CN(CCN1)c1ccccc1Oc1ccccc1	chembl_73984	NEGATIVE
